,name,location,mobile_no,email,find_us,qualification,branch,career_issue,looking_for,technology,mode,time_slot,date,attended_by,no_persons,fee_details,year_of_pass_out,status,remarks
1045,hidden,nadakkavu,hidden,hidden,google,pg,mechanical,no career issue,it internship,mern,hybrid,evening,18-12-2024,sandra,2,35000,2021,not joined,joined other institude
1046,hidden,chevayur,hidden,hidden,others,ug,commerce,career gap,short term course,python,online,morning,24-12-2024,baiju,4,12500,2022,not joined,call not picking
1047,hidden,nilambur,hidden,hidden,others,pg,commerce,no career issue,it internship,python,offline,evening,17-06-2024,baiju,2,60000,2021,joined,joined
1048,hidden,nadakkavu,hidden,hidden,social media,ug,commerce,career gap,job oriented course,mern,hybrid,afternoon,12-12-2024,baiju,2,60000,2021,joined,joined
1049,hidden,westhill,hidden,hidden,others,ug,commerce,no career issue,job oriented course,flutter,offline,morning,09-05-2024,rifna,1,60000,2023,not joined,suspected
1050,hidden,vadakara,hidden,hidden,social media,pg,electronics,career gap,job oriented course,python,offline,weekend,24-04-2024,monish,2,60000,2019,joined,joined
1051,hidden,kunnamangalam,hidden,hidden,social media,ug,commerce,no career issue,work experience,python,offline,weekend,24-08-2024,baiju,1,60000,2022,not joined,not interested
1052,hidden,nilambur,hidden,hidden,reference,pg,commerce,non it background,it internship,mern,hybrid,morning,16-09-2024,sandra,2,60000,2024,joined,joined
1053,hidden,chevayur,hidden,hidden,social media,ug,mechanical,no career issue,others,java,offline,morning,02-09-2024,baiju,2,60000,2022,joined,joined
1054,hidden,medical college,hidden,hidden,social media,ug,computer science,no career issue,short term course,data science,online,morning,27-08-2024,baiju,6,60000,2021,not joined,suspected
1055,hidden,nadakkavu,hidden,hidden,google,ug,other,backpapers,work experience,data science,online,morning,17-08-2024,baiju,3,12500,2019,not joined,not okay
1056,hidden,tanur,hidden,hidden,google,ug,civil,no career issue,job oriented course,python,offline,afternoon,03-05-2024,baiju,1,35000,2020,not joined,suspected
1057,hidden,westhill,hidden,hidden,others,ug,commerce,career gap,job oriented course,flutter,offline,morning,25-10-2024,sivaprasad,1,60000,2024,not joined,suspected
1058,hidden,ponnani,hidden,hidden,social media,ug,electronics,non it background,others,data science,online,morning,12-02-2024,monish,2,60000,2021,not joined,joined other institude
1059,hidden,medical college,hidden,hidden,others,ug,electronics,no career issue,short term course,java,offline,morning,02-02-2024,faisal,2,60000,2023,joined,joined
1060,hidden,wayanad,hidden,hidden,social media,ug,commerce,no career issue,others,mern,online,morning,15-10-2024,baiju,1,60000,2021,joined,joined
1061,hidden,beypore,hidden,hidden,social media,ug,computer science,backpapers,short term course,python,offline,morning,26-03-2024,deepak,1,60000,2021,not joined,joined other institude
1062,hidden,beypore,hidden,hidden,social media,others,civil,backpapers,work experience,mern,offline,afternoon,17-10-2024,anupama,2,60000,2022,not joined,joined other institude
1063,hidden,kozhikode,hidden,hidden,google,ug,commerce,no career issue,it internship,mern,offline,morning,20-07-2024,baiju,1,60000,2024,not joined,not okay
1064,hidden,kottayam,hidden,hidden,social media,ug,computer science,no career issue,job oriented course,python,offline,morning,24-04-2024,baiju,1,60000,2020,not joined,not okay
1065,hidden,malappuram,hidden,hidden,social media,ug,other,no career issue,others,mern,offline,afternoon,04-04-2024,rifna,1,60000,2021,joined,joined
1066,hidden,nadakkavu,hidden,hidden,none,ug,computer science,no career issue,work experience,mern,hybrid,morning,05-06-2024,baiju,1,35000,2022,not joined,call not picking
1067,hidden,kovoor,hidden,hidden,social media,ug,other,no career issue,job oriented course,python,hybrid,weekend,16-11-2024,baiju,1,12500,2021,not joined,call not picking
1068,hidden,tirur,hidden,hidden,social media,ug,electronics,backpapers,others,java,offline,morning,26-12-2024,monish,1,60000,2019,joined,joined
1069,hidden,westhill,hidden,hidden,google,ug,other,career gap,job oriented course,flutter,offline,evening,27-05-2024,baiju,1,60000,2023,not joined,not okay
1070,hidden,beypore,hidden,hidden,social media,ug,civil,non it background,work experience,python,offline,evening,13-07-2024,deepak,1,60000,2019,not joined,suspected
1071,hidden,kozhikode,hidden,hidden,social media,ug,other,career gap,others,python,offline,evening,04-09-2024,baiju,4,60000,2019,not joined,joined other institude
1072,hidden,beypore,hidden,hidden,none,others,civil,no career issue,job oriented course,data science,offline,morning,01-06-2024,lekha,2,60000,2024,not joined,suspected
1073,hidden,ponnani,hidden,hidden,social media,ug,electronics,non it background,it internship,java,offline,morning,22-11-2024,baiju,1,12500,2023,not joined,not okay
1074,hidden,wayanad,hidden,hidden,social media,ug,electronics,non it background,job oriented course,java,offline,afternoon,07-09-2024,sandra,3,60000,2021,joined,joined
1075,hidden,kottayam,hidden,hidden,social media,ug,computer science,non it background,job oriented course,python,offline,afternoon,27-03-2024,baiju,1,60000,2022,joined,joined
1076,hidden,kozhikode,hidden,hidden,google,ug,civil,no career issue,work experience,data science,offline,weekend,19-04-2024,baiju,1,60000,2021,joined,joined
1077,hidden,nadakkavu,hidden,hidden,social media,ug,other,career gap,short term course,python,offline,afternoon,16-12-2024,baiju,4,60000,2023,not joined,suspected
1078,hidden,manjeri,hidden,hidden,google,ug,computer science,no career issue,others,mern,offline,evening,16-06-2024,baiju,1,35000,2021,not joined,not interested
1079,hidden,vadakara,hidden,hidden,social media,ug,computer science,no career issue,short term course,java,offline,weekend,20-06-2024,baiju,2,60000,2019,not joined,high fee
1080,hidden,tirur,hidden,hidden,social media,ug,civil,no career issue,work experience,mern,offline,afternoon,23-04-2024,deepak,1,60000,2019,not joined,not impressed
1081,hidden,kozhikode,hidden,hidden,others,sslc,computer science,no career issue,job oriented course,web designing,offline,afternoon,08-12-2024,baiju,2,60000,2021,not joined,not impressed
1082,hidden,beypore,hidden,hidden,google,ug,electronics,no career issue,job oriented course,java,online,morning,24-04-2024,baiju,3,60000,2023,joined,joined
1083,hidden,nilambur,hidden,hidden,none,ug,electronics,no career issue,it internship,python,hybrid,weekend,06-04-2024,baiju,1,12500,2023,not joined,not impressed
1084,hidden,palakkad,hidden,hidden,social media,ug,other,backpapers,it internship,data science,hybrid,evening,15-12-2024,anupama,1,35000,2021,not joined,not impressed
1085,hidden,ponnani,hidden,hidden,none,ug,civil,no career issue,work experience,data science,offline,weekend,08-04-2024,baiju,2,60000,2022,not joined,joined other institude
1086,hidden,chaliyam,hidden,hidden,none,pg,other,career gap,it internship,mern,offline,weekend,20-03-2024,baiju,4,12500,2020,not joined,not interested
1087,hidden,chevayur,hidden,hidden,others,ug,electronics,no career issue,job oriented course,data science,hybrid,evening,17-01-2024,lekha,1,60000,2019,joined,joined
1088,hidden,chevayur,hidden,hidden,social media,pg,civil,no career issue,short term course,mern,offline,evening,22-07-2024,baiju,2,60000,2019,joined,joined
1089,hidden,kannur,hidden,hidden,social media,others,electronics,career gap,job oriented course,java,offline,afternoon,09-05-2024,monish,1,35000,2019,not joined,suspected
1090,hidden,kozhikode,hidden,hidden,google,ug,other,career gap,short term course,data science,online,afternoon,02-10-2024,rifna,3,60000,2021,not joined,not interested
1091,hidden,westhill,hidden,hidden,others,pg,civil,backpapers,short term course,python,hybrid,afternoon,02-03-2024,rifna,1,60000,2022,not joined,not okay
1092,hidden,westhill,hidden,hidden,social media,pg,mechanical,no career issue,short term course,java,offline,afternoon,03-07-2024,rifna,1,12500,2019,not joined,joined other institude
1093,hidden,tanur,hidden,hidden,none,others,mechanical,no career issue,work experience,python,online,weekend,26-12-2024,baiju,2,60000,2019,joined,joined
1094,hidden,nadakkavu,hidden,hidden,others,others,other,no career issue,short term course,mern,offline,morning,22-02-2024,sandra,1,12500,2019,not joined,joined other institude
1095,hidden,ponnani,hidden,hidden,google,sslc,electronics,no career issue,job oriented course,mern,hybrid,morning,03-06-2024,baiju,4,35000,2024,not joined,suspected
1096,hidden,chevayur,hidden,hidden,social media,ug,electronics,non it background,job oriented course,ai,offline,morning,02-08-2024,baiju,3,60000,2020,not joined,not impressed
1097,hidden,farook,hidden,hidden,google,pg,mechanical,career gap,work experience,data science,offline,morning,12-03-2024,baiju,1,60000,2019,not joined,not impressed
1098,hidden,nadakkavu,hidden,hidden,social media,ug,other,non it background,others,mern,offline,weekend,20-06-2024,anupama,1,35000,2019,not joined,high fee
1099,hidden,kovoor,hidden,hidden,reference,ug,civil,career gap,work experience,java,offline,evening,26-04-2024,deepak,2,60000,2022,joined,joined
1100,hidden,nadakkavu,hidden,hidden,social media,ug,computer science,career gap,it internship,java,hybrid,morning,09-06-2025,rifna,2,60000,2025,not joined,not okay
1101,hidden,chevayur,hidden,hidden,social media,ug,computer science,no career issue,short term course,ai,hybrid,weekend,05-04-2025,faisal,1,60000,2021,not joined,not okay
1102,hidden,kozhikode,hidden,hidden,social media,pg,mechanical,no career issue,work experience,python,online,afternoon,15-10-2025,baiju,1,60000,2022,joined,joined
1103,hidden,kannur,hidden,hidden,social media,ug,other,non it background,job oriented course,python,hybrid,afternoon,15-07-2025,faisal,2,60000,2023,not joined,suspected
1104,hidden,chevayur,hidden,hidden,google,sslc,electronics,career gap,short term course,mern,offline,morning,20-05-2025,baiju,1,12500,2024,not joined,not interested
1105,hidden,kondotty,hidden,hidden,social media,ug,other,career gap,others,python,offline,afternoon,14-03-2025,baiju,1,12500,2020,not joined,high fee
1106,hidden,wayanad,hidden,hidden,social media,ug,other,no career issue,others,python,online,evening,03-07-2025,anupama,2,60000,2023,not joined,high fee
1107,hidden,tirur,hidden,hidden,google,ug,other,non it background,work experience,data science,online,morning,26-12-2025,rifna,3,12500,2021,not joined,call not picking
1108,hidden,chaliyam,hidden,hidden,none,ug,civil,no career issue,it internship,python,online,weekend,20-12-2025,sandra,1,60000,2022,not joined,high fee
1109,hidden,ramanattukara,hidden,hidden,reference,ug,other,no career issue,job oriented course,mern,online,morning,13-04-2025,baiju,1,12500,2025,not joined,joined other institude
1110,hidden,nadakkavu,hidden,hidden,reference,ug,other,career gap,job oriented course,python,online,morning,02-02-2025,sivaprasad,1,60000,2020,not joined,not impressed
1111,hidden,medical college,hidden,hidden,google,diploma,commerce,no career issue,others,data science,online,morning,21-10-2025,monish,2,60000,2021,not joined,suspected
1112,hidden,malappuram,hidden,hidden,others,ug,computer science,no career issue,short term course,python,offline,morning,11-04-2025,anupama,2,60000,2020,not joined,not okay
1113,hidden,vadakara,hidden,hidden,social media,ug,computer science,career gap,short term course,python,offline,morning,03-04-2025,baiju,1,60000,2023,not joined,not interested
1114,hidden,chevayur,hidden,hidden,others,pg,electronics,non it background,job oriented course,data science,offline,weekend,04-03-2025,baiju,1,35000,2020,not joined,not okay
1115,hidden,nilambur,hidden,hidden,others,ug,mechanical,career gap,work experience,python,offline,evening,08-07-2025,baiju,4,60000,2022,not joined,joined other institude
1116,hidden,malappuram,hidden,hidden,reference,diploma,mechanical,no career issue,short term course,data science,offline,afternoon,23-12-2025,baiju,1,35000,2020,not joined,not interested
1117,hidden,kozhikode,hidden,hidden,social media,ug,commerce,career gap,it internship,data science,offline,evening,18-02-2025,baiju,3,60000,2020,not joined,joined other institude
1118,hidden,westhill,hidden,hidden,social media,ug,computer science,non it background,it internship,data science,offline,afternoon,14-04-2025,sivaprasad,1,60000,2022,not joined,not interested
1119,hidden,tanur,hidden,hidden,social media,ug,computer science,career gap,work experience,mern,offline,afternoon,09-05-2025,sandra,2,60000,2025,not joined,high fee
1120,hidden,chevayur,hidden,hidden,reference,ug,civil,career gap,it internship,ai,offline,afternoon,22-10-2025,lekha,2,60000,2021,joined,joined
1121,hidden,tanur,hidden,hidden,social media,ug,mechanical,no career issue,it internship,flutter,hybrid,morning,04-04-2025,baiju,2,60000,2024,not joined,not okay
1122,hidden,kannur,hidden,hidden,social media,plus 2,other,no career issue,it internship,python,offline,morning,13-12-2025,sandra,2,60000,2023,not joined,suspected
1123,hidden,ernakulam,hidden,hidden,social media,ug,electronics,no career issue,it internship,mern,offline,morning,02-09-2025,sivaprasad,2,60000,2024,not joined,call not picking
1124,hidden,pantheerankavu,hidden,hidden,social media,sslc,mechanical,no career issue,others,python,offline,morning,12-11-2025,baiju,2,60000,2020,not joined,call not picking
1125,hidden,ponnani,hidden,hidden,social media,pg,commerce,career gap,work experience,mern,hybrid,evening,09-06-2025,sivaprasad,2,60000,2025,not joined,not interested
1126,hidden,kozhikode,hidden,hidden,reference,pg,mechanical,career gap,others,python,offline,evening,22-10-2025,baiju,4,35000,2025,not joined,suspected
1127,hidden,manjeri,hidden,hidden,social media,ug,computer science,backpapers,job oriented course,python,hybrid,morning,09-09-2025,baiju,1,60000,2025,not joined,high fee
1128,hidden,kozhikode,hidden,hidden,reference,pg,mechanical,no career issue,it internship,python,online,morning,01-12-2025,baiju,1,60000,2025,not joined,joined other institude
1129,hidden,trivandrum,hidden,hidden,social media,ug,commerce,no career issue,short term course,python,hybrid,afternoon,24-12-2025,rifna,1,60000,2020,not joined,not okay
1130,hidden,tirur,hidden,hidden,google,ug,civil,no career issue,job oriented course,python,offline,afternoon,11-12-2025,anupama,1,60000,2023,not joined,not interested
1131,hidden,wayanad,hidden,hidden,others,ug,civil,no career issue,others,mern,online,evening,17-02-2025,baiju,1,60000,2024,not joined,not interested
1132,hidden,chaliyam,hidden,hidden,social media,ug,civil,no career issue,work experience,data science,offline,evening,27-12-2025,sandra,1,60000,2023,joined,joined
1133,hidden,kozhikode,hidden,hidden,reference,diploma,computer science,no career issue,job oriented course,mern,offline,morning,27-12-2025,baiju,2,12500,2025,not joined,not interested
1134,hidden,westhill,hidden,hidden,social media,pg,other,no career issue,others,data science,online,weekend,10-12-2025,monish,2,35000,2021,not joined,not interested
1135,hidden,tanur,hidden,hidden,google,others,commerce,career gap,job oriented course,data science,offline,morning,23-07-2025,sandra,2,35000,2025,not joined,joined other institude
1136,hidden,trivandrum,hidden,hidden,social media,ug,commerce,career gap,job oriented course,python,offline,morning,27-03-2025,rifna,3,35000,2025,not joined,not okay
1137,hidden,kozhikode,hidden,hidden,social media,ug,civil,no career issue,short term course,data science,offline,morning,13-07-2025,baiju,2,60000,2022,joined,joined
1138,hidden,vadakara,hidden,hidden,others,ug,civil,non it background,job oriented course,data science,hybrid,evening,23-12-2025,rifna,1,35000,2021,not joined,not okay
1139,hidden,koyilandy,hidden,hidden,social media,pg,civil,no career issue,short term course,mern,offline,afternoon,24-02-2025,lekha,2,12500,2021,not joined,not okay
1140,hidden,thrissur,hidden,hidden,social media,ug,commerce,no career issue,work experience,flutter,online,morning,11-05-2025,baiju,3,35000,2022,not joined,not impressed
1141,hidden,nadakkavu,hidden,hidden,google,ug,other,no career issue,it internship,mern,offline,afternoon,09-12-2025,baiju,6,60000,2024,not joined,not interested
1142,hidden,tanur,hidden,hidden,social media,ug,computer science,no career issue,short term course,python,offline,morning,16-12-2025,lekha,3,60000,2023,not joined,not impressed
1143,hidden,tanur,hidden,hidden,social media,pg,civil,career gap,short term course,java,online,morning,05-07-2025,anupama,5,12500,2022,not joined,not interested
1144,hidden,nilambur,hidden,hidden,reference,ug,mechanical,career gap,short term course,java,hybrid,afternoon,25-07-2025,baiju,1,60000,2022,not joined,suspected
1145,hidden,tirur,hidden,hidden,google,ug,commerce,career gap,short term course,python,offline,morning,26-02-2025,baiju,1,60000,2024,joined,joined
1146,hidden,kondotty,hidden,hidden,google,ug,commerce,no career issue,short term course,java,online,morning,20-12-2025,rifna,1,60000,2024,joined,joined
1147,hidden,nadakkavu,hidden,hidden,social media,pg,other,no career issue,short term course,data science,hybrid,afternoon,09-07-2025,sandra,1,35000,2025,not joined,high fee
1148,hidden,chevayur,hidden,hidden,reference,ug,civil,non it background,short term course,data science,offline,afternoon,15-06-2025,rifna,2,60000,2020,not joined,joined other institude
1149,hidden,palakkad,hidden,hidden,social media,ug,computer science,no career issue,others,data science,hybrid,afternoon,03-07-2025,monish,1,60000,2025,joined,joined
1150,hidden,westhill,hidden,hidden,social media,pg,commerce,no career issue,job oriented course,python,offline,morning,20-07-2025,monish,1,60000,2021,not joined,not okay
1151,hidden,kozhikode,hidden,hidden,others,ug,civil,non it background,it internship,mern,online,morning,26-02-2025,baiju,2,60000,2021,not joined,call not picking
1152,hidden,kozhikode,hidden,hidden,reference,ug,mechanical,no career issue,short term course,mern,offline,morning,12-03-2025,baiju,1,60000,2025,not joined,not impressed
1153,hidden,manjeri,hidden,hidden,social media,ug,civil,non it background,it internship,java,online,morning,11-07-2025,baiju,3,60000,2021,joined,joined
1154,hidden,westhill,hidden,hidden,social media,plus 2,other,no career issue,others,mern,hybrid,morning,25-04-2025,sivaprasad,1,35000,2025,not joined,joined other institude
1155,hidden,ponnani,hidden,hidden,others,plus 2,computer science,non it background,short term course,java,offline,weekend,09-04-2025,baiju,1,60000,2023,not joined,suspected
1156,hidden,palakkad,hidden,hidden,google,ug,other,no career issue,short term course,data science,offline,morning,03-06-2025,baiju,1,35000,2023,not joined,high fee
1157,hidden,westhill,hidden,hidden,reference,ug,mechanical,career gap,job oriented course,python,hybrid,afternoon,20-06-2025,rifna,4,60000,2020,not joined,high fee
1158,hidden,kottayam,hidden,hidden,reference,ug,civil,no career issue,work experience,java,offline,weekend,17-06-2025,baiju,2,60000,2023,not joined,not okay
1159,hidden,chaliyam,hidden,hidden,google,ug,commerce,no career issue,others,python,online,morning,23-07-2025,sivaprasad,3,60000,2020,not joined,suspected
1160,hidden,chevayur,hidden,hidden,reference,ug,other,non it background,others,python,offline,morning,20-09-2025,sandra,2,60000,2020,not joined,joined other institude
1161,hidden,kottayam,hidden,hidden,google,ug,mechanical,non it background,short term course,mern,offline,morning,12-08-2025,sivaprasad,4,60000,2022,not joined,call not picking
1162,hidden,tanur,hidden,hidden,social media,others,electronics,no career issue,others,others,online,morning,01-09-2025,baiju,1,60000,2021,joined,joined
1163,hidden,trivandrum,hidden,hidden,social media,ug,other,no career issue,short term course,data science,online,morning,18-11-2025,sivaprasad,1,60000,2020,joined,joined
1164,hidden,ramanattukara,hidden,hidden,social media,plus 2,other,no career issue,short term course,java,offline,morning,07-10-2025,baiju,2,60000,2023,joined,joined
1165,hidden,malappuram,hidden,hidden,reference,ug,mechanical,career gap,others,python,hybrid,morning,23-08-2025,rifna,2,35000,2022,not joined,suspected
1166,hidden,farook,hidden,hidden,social media,ug,other,career gap,job oriented course,python,offline,evening,19-03-2025,baiju,1,12500,2020,not joined,not impressed
1167,hidden,beypore,hidden,hidden,social media,pg,commerce,no career issue,short term course,java,online,evening,07-04-2025,deepak,2,60000,2021,not joined,not interested
1168,hidden,ramanattukara,hidden,hidden,reference,ug,computer science,no career issue,others,mern,offline,evening,18-04-2025,anupama,5,60000,2020,joined,joined
1169,hidden,medical college,hidden,hidden,google,ug,computer science,no career issue,short term course,data science,offline,morning,14-02-2025,baiju,6,35000,2021,not joined,high fee
1170,hidden,kozhikode,hidden,hidden,social media,ug,electronics,no career issue,work experience,flutter,online,morning,03-06-2025,faisal,1,60000,2025,not joined,call not picking
1171,hidden,kozhikode,hidden,hidden,social media,ug,electronics,no career issue,it internship,data science,offline,weekend,20-12-2025,baiju,1,60000,2025,not joined,call not picking
1172,hidden,farook,hidden,hidden,social media,ug,mechanical,no career issue,others,python,offline,afternoon,24-08-2025,deepak,2,60000,2020,not joined,call not picking
1173,hidden,kozhikode,hidden,hidden,social media,pg,electronics,career gap,it internship,data science,offline,weekend,26-07-2025,sandra,2,35000,2020,not joined,call not picking
1174,hidden,kozhikode,hidden,hidden,others,pg,computer science,no career issue,short term course,java,offline,evening,08-05-2025,sivaprasad,2,60000,2024,not joined,call not picking
1175,hidden,palazhi,hidden,hidden,google,ug,civil,backpapers,short term course,java,offline,evening,07-07-2025,anupama,2,60000,2021,not joined,not impressed
1176,hidden,manjeri,hidden,hidden,reference,ug,computer science,non it background,work experience,flutter,offline,afternoon,20-07-2025,baiju,1,60000,2021,not joined,joined other institude
1177,hidden,chaliyam,hidden,hidden,social media,ug,civil,non it background,others,python,online,afternoon,15-12-2025,baiju,2,35000,2020,not joined,not interested
1178,hidden,palakkad,hidden,hidden,social media,ug,civil,non it background,job oriented course,mern,online,morning,07-03-2025,sivaprasad,1,60000,2023,joined,joined
1179,hidden,pantheerankavu,hidden,hidden,google,ug,commerce,non it background,others,python,online,evening,12-06-2025,baiju,1,60000,2021,not joined,not impressed
1180,hidden,kondotty,hidden,hidden,social media,pg,other,non it background,job oriented course,flutter,online,morning,06-12-2025,sivaprasad,2,60000,2021,not joined,suspected
1181,hidden,koyilandy,hidden,hidden,social media,ug,other,no career issue,job oriented course,python,offline,weekend,12-03-2025,baiju,1,60000,2022,joined,joined
1182,hidden,palakkad,hidden,hidden,social media,pg,other,no career issue,short term course,python,hybrid,morning,06-04-2025,baiju,6,60000,2020,not joined,not impressed
1183,hidden,ramanattukara,hidden,hidden,reference,ug,computer science,non it background,it internship,flutter,offline,afternoon,13-06-2025,faisal,1,60000,2022,not joined,joined other institude
1184,hidden,kozhikode,hidden,hidden,google,sslc,electronics,backpapers,others,python,offline,morning,18-04-2025,baiju,4,60000,2025,not joined,joined other institude
1185,hidden,medical college,hidden,hidden,others,others,computer science,no career issue,others,mern,offline,evening,17-12-2025,baiju,4,12500,2020,not joined,suspected
1186,hidden,nadakkavu,hidden,hidden,reference,ug,mechanical,no career issue,it internship,java,offline,morning,04-04-2025,baiju,2,60000,2020,not joined,not impressed
1187,hidden,manjeri,hidden,hidden,social media,ug,other,no career issue,short term course,data science,offline,morning,21-03-2025,baiju,1,60000,2023,joined,joined
1188,hidden,chevayur,hidden,hidden,social media,sslc,electronics,non it background,short term course,mern,online,morning,11-04-2025,anupama,1,12500,2020,not joined,suspected
1189,hidden,kozhikode,hidden,hidden,reference,plus 2,commerce,no career issue,job oriented course,data science,online,morning,09-07-2025,deepak,1,60000,2024,not joined,not impressed
1190,hidden,westhill,hidden,hidden,none,pg,other,no career issue,job oriented course,mern,offline,afternoon,10-06-2025,baiju,6,60000,2022,joined,joined
1191,hidden,palakkad,hidden,hidden,social media,ug,other,backpapers,others,web designing,offline,morning,08-04-2025,baiju,2,60000,2022,not joined,joined other institude
1192,hidden,kozhikode,hidden,hidden,social media,pg,mechanical,no career issue,job oriented course,python,online,evening,06-12-2025,faisal,3,60000,2022,not joined,not impressed
1193,hidden,wayanad,hidden,hidden,others,ug,computer science,career gap,short term course,data science,offline,morning,01-01-2025,monish,1,12500,2021,not joined,not interested
1194,hidden,malappuram,hidden,hidden,social media,ug,commerce,no career issue,it internship,mern,online,evening,27-04-2025,lekha,1,60000,2021,not joined,suspected
1195,hidden,manjeri,hidden,hidden,google,pg,computer science,no career issue,job oriented course,data science,offline,morning,12-04-2025,deepak,2,60000,2025,not joined,high fee
1196,hidden,nadakkavu,hidden,hidden,social media,others,electronics,backpapers,others,python,offline,morning,26-12-2025,baiju,5,60000,2025,not joined,not interested
1197,hidden,malappuram,hidden,hidden,social media,ug,other,non it background,it internship,python,offline,morning,10-07-2025,faisal,3,35000,2020,not joined,not interested
1198,hidden,wayanad,hidden,hidden,social media,pg,other,no career issue,job oriented course,mern,offline,morning,15-04-2025,baiju,4,12500,2021,not joined,not impressed
1199,hidden,ponnani,hidden,hidden,social media,ug,other,no career issue,others,python,offline,morning,22-05-2025,monish,1,60000,2022,not joined,not okay
1200,hidden,nadakkavu,hidden,hidden,social media,ug,mechanical,no career issue,it internship,flutter,online,afternoon,17-07-2025,anupama,1,60000,2020,not joined,call not picking
1201,hidden,kozhikode,hidden,hidden,reference,ug,commerce,career gap,work experience,mern,offline,afternoon,05-09-2025,baiju,1,60000,2020,not joined,not interested
1202,hidden,kovoor,hidden,hidden,social media,pg,civil,no career issue,job oriented course,python,offline,morning,25-05-2025,baiju,2,60000,2025,joined,joined
1203,hidden,nadakkavu,hidden,hidden,social media,ug,computer science,non it background,others,mern,offline,afternoon,21-04-2025,sandra,1,60000,2021,joined,joined
1204,hidden,kondotty,hidden,hidden,social media,ug,commerce,no career issue,it internship,python,offline,weekend,25-09-2025,baiju,2,60000,2023,joined,joined
1205,hidden,westhill,hidden,hidden,google,ug,civil,no career issue,work experience,data science,hybrid,morning,08-12-2025,baiju,5,60000,2025,not joined,high fee
1206,hidden,kozhikode,hidden,hidden,social media,ug,computer science,no career issue,work experience,python,offline,morning,21-06-2025,monish,5,60000,2022,not joined,not interested
1207,hidden,palazhi,hidden,hidden,google,pg,computer science,no career issue,work experience,java,offline,morning,06-10-2025,monish,2,60000,2020,not joined,joined other institude
1208,hidden,palakkad,hidden,hidden,reference,pg,electronics,no career issue,others,data science,offline,morning,05-12-2025,lekha,2,12500,2022,not joined,not impressed
1209,hidden,kozhikode,hidden,hidden,others,pg,other,career gap,others,data science,online,morning,05-08-2025,sandra,6,60000,2023,not joined,not interested
1210,hidden,palakkad,hidden,hidden,google,ug,commerce,no career issue,it internship,mern,offline,afternoon,08-12-2025,faisal,3,60000,2022,not joined,call not picking
1211,hidden,ponnani,hidden,hidden,google,ug,civil,no career issue,it internship,mern,offline,morning,05-05-2025,baiju,1,12500,2022,not joined,joined other institude
1212,hidden,wayanad,hidden,hidden,social media,ug,commerce,no career issue,it internship,mern,offline,morning,18-01-2025,anupama,1,60000,2023,joined,joined
1213,hidden,kannur,hidden,hidden,others,pg,other,career gap,short term course,data science,offline,morning,27-05-2025,monish,6,60000,2021,not joined,joined other institude
1214,hidden,westhill,hidden,hidden,social media,ug,computer science,backpapers,short term course,ai,offline,morning,15-06-2025,baiju,1,60000,2024,not joined,call not picking
1215,hidden,chevayur,hidden,hidden,google,pg,civil,backpapers,others,mern,online,morning,24-07-2025,baiju,3,60000,2024,not joined,not impressed
1216,hidden,medical college,hidden,hidden,none,sslc,civil,no career issue,short term course,data science,hybrid,morning,18-10-2025,baiju,4,60000,2023,not joined,call not picking
1217,hidden,thrissur,hidden,hidden,social media,ug,computer science,no career issue,work experience,python,offline,evening,06-08-2025,baiju,4,35000,2021,not joined,call not picking
1218,hidden,beypore,hidden,hidden,reference,plus 2,electronics,no career issue,job oriented course,flutter,online,morning,11-12-2025,lekha,1,35000,2020,not joined,not impressed
1219,hidden,westhill,hidden,hidden,google,pg,mechanical,career gap,it internship,python,offline,morning,21-07-2025,baiju,1,12500,2022,not joined,not interested
1220,hidden,westhill,hidden,hidden,social media,plus 2,computer science,non it background,others,python,online,afternoon,21-02-2025,baiju,2,35000,2024,not joined,not interested
1221,hidden,manjeri,hidden,hidden,social media,ug,other,backpapers,job oriented course,data science,offline,afternoon,27-03-2025,baiju,1,60000,2020,joined,joined
1222,hidden,malappuram,hidden,hidden,others,ug,civil,no career issue,it internship,data science,offline,morning,11-09-2025,baiju,1,60000,2024,not joined,suspected
1223,hidden,kozhikode,hidden,hidden,google,ug,civil,career gap,work experience,data science,online,morning,02-03-2025,baiju,1,60000,2021,not joined,not interested
1224,hidden,westhill,hidden,hidden,social media,ug,commerce,no career issue,work experience,python,hybrid,morning,27-02-2025,baiju,2,60000,2025,not joined,joined other institude
1225,hidden,wayanad,hidden,hidden,google,pg,electronics,no career issue,job oriented course,mern,online,afternoon,27-12-2025,sandra,2,60000,2021,joined,joined
1226,hidden,kozhikode,hidden,hidden,social media,others,computer science,no career issue,it internship,java,offline,evening,21-11-2025,baiju,1,35000,2024,not joined,call not picking
1227,hidden,kozhikode,hidden,hidden,social media,pg,electronics,career gap,it internship,mern,offline,evening,12-12-2025,baiju,1,60000,2024,not joined,not okay
1228,hidden,palakkad,hidden,hidden,reference,others,electronics,career gap,it internship,python,hybrid,evening,24-12-2025,faisal,1,60000,2022,not joined,not impressed
1229,hidden,kondotty,hidden,hidden,reference,ug,computer science,no career issue,it internship,python,hybrid,morning,13-03-2025,baiju,3,60000,2023,not joined,joined other institude
1230,hidden,nadakkavu,hidden,hidden,social media,ug,computer science,career gap,others,python,offline,morning,09-12-2025,monish,2,12500,2025,not joined,not interested
